0820110510400901307601200ELIAS                    SANCHEZ                  LATORRE                  M                  019N
0820110510400901321804301PEDRO                    CACERES                  LATORRE                  M                  049S
0820110510400901321804301OBDULIA                  LOPEZ                    LOPEZ                    F                  001N
0820110510400901321804301MANUEL BUENAVENTURA      CANO                     SOLER                    M                  041N
0820110510400901321804301JUAN                     RUIZ                     CACERES                  M                  042N
0820110510400901321804301JOSE ANTONIO             LOPEZ                    MONTORO                  M                  039N
0820110510308617136003901Mª ÁNGELES               DOMÉNECH                 GANDIA                   F                  036N
0820110510308617136003901MARÍA LUISA              MONTER                   FERRANDO                 F                  050S
0820110510308617136003901ELISA                    MIRA                     GOSALBO                  F                  042N
0820110510308617136003901ANA VANESA               MONTER                   FERRANDO                 F                  030N
0820110510308617164100300JOAQUIM                  GADEA                    GRAU                     M                  003N
0820110510308617307602800RAFAEL                   BENAVENT                 VASCO                    M                  019N
0820110510308617307602800MARÍA MILAGRO            SOLER                    SAMPER                   F                  040N
0820110510308617307602800JOSÉ                     OSUNA                    HUERTAS                  M                  032N
0820110510308617307602800CRISTINA                 BENEITO                  LLOPIS                   F                  022N
0820110510308617318607004ÓSCAR                    SELLÉS                   GALVEZ                   M                  064S
0820110510308617318607004JOSÉ ANTONIO             ALOS                     MIRA                     M                  072S
0820110510308617318607004JOSEP MIQUEL             FERRANDO                 GUARDIOLA                M                  070S
0820110510308617318607004CÉSAR                    GARCÍA                   BONET                    M                  076S
0820110510307517307608204MIGUEL                   PONSODA                  OLCINA                   M                  082S
0820110510307517307608204MARIA TERESA             RAMIREZ                  PASCUAL                  F                  080S
0820110510307517307608204ERNESTO                  JORQUES                  BOLOS                    M                  081S
0820110510307517307608204ENRIQUE                  PONSODA                  FRACES                   M                  087S
0820110510307517318607201MARIA TRINIDAD           AMOROS                   FILLOL                   F                  067N
0820110510307517318607201MARIA CARMEN             SOLBES                   CRESPO                   F                  073N
0820110510307517318607201ENRIC                    BALAGUER                 PASCUAL (IND)            M                  077S
0820110510307517318607201ANDRES                   BALAGUER                 BOU                      M                  073N
0820110510306017097200400FRANCESC                 CALLADO                  MORALES                  M                  004N
0820110510306017307604601MOISÉS                   VILLADA                  HEREDIA                  M                  046N
0820110510306017307604601LEOPOLDO JULIO           GADEA                    FERRI                    M                  047N
0820110510306017307604601JOSÉ ANTONIO             REIG                     MOLLA                    M                  049S
0820110510306017307604601JOAQUÍN                  ORTA                     LLORENS                  M                  045N
0820110510306017318605804VICENTE ENRIQUE          CARDONA                  ORTA                     M                  058S
0820110510306017318605804MARIA MAGDALENA          CHIQUILLO                PÉREZ                    F                  061S
0820110510306017318605804MARIA CELESTE            GALLARDO                 MARTÍNEZ (IND)           F                  059S
0820110510306017318605804JORGE                    GARCÍA                   DOMÉNECH (IND)           M                  056S
0820110510408001307609504FELIPE SALVADOR          BERENGUEL                GONZALEZ                 M                  096S
0820110510408001307609504ANTONIO                  ROQUE                    AYALA                    M                  096S
0820110510408001307609504ANTONIO                  ABAD                     GARCIA                   M                  106S
0820110510408001321801400LUIS                     VALVERDE                 GOMEZ                    M                  013N
0820110510408001321801400JUAN JOSE                FERRER                   LOPEZ                    M                  014N
0820110510408001321801400JUAN                     ESCANEZ                  PIEDRA                   M                  009N
0820110510408001321801400FRANCISCO JAVIER         CIRERA                   ROMERO                   M                  004N
0820110510408001321801400FRANCISCO                CIRERA                   LOPEZ                    M                  017N
0920110510402601252100200JOSE LUIS                PADILLA                  MUÑOZ                    M                  002N
0920110510402601252100200ALICIA                   LOZANO                   GARCIA                   F                  002N
0920110510402601307605203RAFAEL                   GARRIDO                  LARA                     M                  023S
0920110510402601307605203JUAN                     PADILLA                  PADILLA                  M                  050S
0920110510402601307605203FRANCISCO                PEREZ                    PRIOR                    M                  032S
0920110510402601321800000SERGIO                   MORAL                    MOYA                     M                  001N
0920110510402601321800000RAFAEL JOSE              MARTINEZ                 CRUZ                     M                  000N
0920110510402601321800000DOLORES                  GARCIA                   ANGUITA                  F                  000N
0820110510403301307603900SARA                     MARTINEZ                 GALLARDO                 F                  036N
0820110510403301307603900JAVIER                   EXPOSITO                 GARCIA                   M                  036N
0820110510403301307603900CARLOS                   MARTINEZ                 GALLARDO                 M                  044N
0820110510403301307603900ANTONIO                  ASENSIO                  ALARCON                  M                  012N
0820110510403301307603900AINHOA                   SILVA                    RUIZ                     F                  028N
0820110510403301321810405MARIA FELICIANA          MARTINEZ                 NIETO                    F                  082S
0820110510403301321810405JOSE ANTONIO             MARTINEZ                 RODRIGUEZ                M                  089S
0820110510403301321810405FRANCISCO                MARTINEZ                 SOLA                     M                  100S
0820110510403301321810405EMILIO                   MARTINEZ                 NIETO                    M                  066S
0820110510403301321810405ANGEL                    NIETO                    LOPEZ                    M                  082S
0820110510403401307602701FRANCISCO                SAEZ                     HERNANDEZ                M                  022N
0820110510403401307602701FEDERICO                 CASTILLEJO               SANCHEZ                  M                  014N
0820110510403401307602701DOMINGO                  MARTINEZ                 SANCHEZ                  M                  030S
0820110510403401307602701CARMEN                   PADILLA                  LOPEZ                    F                  017N
0820110510403401307602701AMELIA DEL CARMEN        PEINADO                  CAPEL                    F                  025N
0820110510403401321808804RAMON                    LOSILLA                  CORTES                   M                  090S
0820110510403401321808804RAMON                    FUENTES                  YEPES                    M                  004N
0820110510403401321808804JOSE                     FUENTES                  FERNANDEZ                M                  090S
0820110510403401321808804DIEGO                    ALONSO                   CASTILLEJO               M                  088S
0820110510403401321808804BERNARDINO               CAPEL                    YEPES                    M                  082S
0920110512604816307602103ROSA MARÍA               FERNANDEZ                MONTES BERGOL            F                  012S
0920110512604816307602103JOAQUIN                  YUSTA                    DE LA CALLE              M                  015S
0920110512604816307602103ELENA                    GOMEZ ESCOLAR            CARRERAS                 F                  015S
0920110512604816313900900DAVID                    PEÑA                     SORIA                    M                  009N
0920110512604816318600000RAFAEL                   CABALLERO                FERNANDEZ DE BARRENA     M                  000N
0920110512604816318600000GUILLERMO                CARNICERO                MIGUEL                   M                  000N
0820110512604916307608905NURIA                    MARTINEZ                 ISASI                    F                  070S
0820110512604916307608905NEFTALI                  ISASI                    GOMEZ                    M                  074S
0820110512604916307608905JAVIER                   LLAGUNO                  ARRILLAGA                M                  065S
0820110512604916307608905ISAIAS                   MARTINEZ                 MARRON                   M                  074S
0820110512604916307608905DOMINGO                  RUIZ                     NUÑEZ                    M                  074S
0820110512604916313900200MONICA                   MARTINEZ                 ADALID                   F                  003N
0820110512604916313900200JOSE ANTONIO             TOYAS                    BIARGE                   M                  002N
0820110512604916318600900TOMAS                    FERNANDEZ                CENTENO                  M                  010N
0820110512604916318600900PALOMA                   PALACIOS                 GAGO                     F                  008N
0820110512604916318600900ANGEL FELIX              GARCIA                   HERNAIZ                  M                  010N
0820110512605016014301600ANGEL                    FERNANDEZ                LOPEZ                    M                  016N
0820110512605016307605004PONCIANA                 GONZALEZ                 LUZURIAGA                F                  044S
0820110512605016307605004PEDRO JESUS              CAÑAS                    MARTINEZ                 M                  053S
0820110512605016307605004MARIA ELENA              GOMEZ                    CAÑAS (IND)              F                  047S
0820110512605016307605004FRANCISCO JAVIER         SIERRA                   FERNANDEZ                M                  059S
0820110512605016313901801URBANO                   LEIVA                    CORTAZAR                 M                  019N
0820110512605016313901801RAFAEL                   FERNANDEZ                FERNANDEZ                M                  021S
0820110512605016313901801JOSE ANDRES              LEIVA                    PUERTA                   M                  015N
0820110512605016318600500SALVADOR                 DE JUANA                 URRECHO                  M                  006N
0820110512605016318600500JOSE ANTONIO             LEON                     MANGADO                  M                  000N
0820110512605016318600500INMACULADA               VICENTE                  MEDRANO                  F                  009N
0820110510409401252102700MANUELA DEL CARMEN       SEGURA                   UBEDA                    F                  000N
0820110510409401252102700JUAN JESUS               ARRIETA                  NIETO                    M                  025N
0820110510409401252102700JUAN                     SEGURA                   GOMIZ                    M                  033N
0820110510409401252102700FRANCISCO                LOPEZ                    LOPEZ                    M                  021N
0820110510409401252102700ANTONIO JESUS            SEGURA                   UBEDA                    M                  030N
0820110510409401307613105SONIA                    PEREZ                    TORTOSA                  F                  095S
0820110510409401307613105MANUEL                   JUAREZ                   NIETO                    M                  107S
0820110514624317009006001MIGUEL ANGEL             ROIG                     LUIS                     M                  044N
0820110514624317009006001MARCOS ANTONIO           FUENTES                  ARNAU                    M                  064N
0820110514624317009006001JOSE VICENTE             SEGARRA                  TEROL                    M                  067S
0820110514624317009006001BORJA                    PERIS                    CHAFER                   M                  065N
